gene_id	start	stop1	stop2	len_cdna
AT5G50665.5	696	923	1013	1275
AT3G46900.1	188	664	763	811
AT4G08170.1	654	1451	1637	1925
AT2G21270.4	403	1362	1419	1611
AT1G69400.1	147	1091	1139	1319
AT3G16785.2	441	3545	3620	4405
AT1G64530.2	544	2604	2700	2789
AT3G54740.4	635	1807	1915	2027
AT3G46460.2	541	915	1023	1157
AT3G01150.1	237	1436	1496	1636
AT5G18980.2	842	2845	2908	3022
AT3G07550.2	458	1645	1765	1806
AT4G31080.2	208	1539	1644	1909
AT2G29890.2	151	2886	2943	3008
AT1G62990.1	302	1177	1258	1521
AT3G56680.1	258	1319	1370	1559
AT4G27980.2	154	1965	2100	2161
AT3G49050.1	592	2025	2178	2460
AT5G08110.3	79	3606	3678	3741
AT3G09240.3	103	1581	1653	1868
AT3G16230.2	292	1641	1713	1897
AT1G33350.1	1	1617	1677	2439
AT3G44730.1	117	3380	3503	3576
AT2G46200.4	177	1235	1283	1641
AT5G28810.1	913	1746	1809	2529
AT4G01040.2	15	1301	1400	1442
AT5G55100.2	161	2695	2749	2980
AT1G54217.1	150	458	539	883
AT5G23040.2	101	877	952	1025
AT4G13100.9	293	1072	1135	1201
AT5G50010.1	584	1519	1696	1858
AT2G18790.2	324	3716	3773	4497
AT5G15270.1	128	1774	2077	2769
AT1G29030.1	94	1764	1848	1966
AT5G59350.3	351	1202	1265	1374
AT5G24318.2	46	1404	1467	1510
AT5G06420.1	241	1377	1488	1545
AT3G59850.1	44	1210	1330	1449
AT1G67890.1	299	2596	2722	3007
AT4G02060.2	160	2310	2445	2604
AT2G22650.1	142	1404	1506	1521
AT4G18950.2	346	1662	1824	2109
AT4G30120.1	127	1755	1821	2594
AT1G64625.3	236	1747	1810	1946
AT3G27430.1	119	922	1039	1228
AT5G57300.1	128	994	1045	1236
AT3G44555.1	154	477	549	591
AT1G74850.1	264	2852	2921	3425
AT3G52820.1	204	1508	1562	1828
AT4G32510.2	253	2280	2349	2723
AT3G55010.1	97	1266	1374	1577
AT1G21651.1	64	2499	2610	2755
AT1G76970.6	410	1750	1813	1958
AT5G05580.2	292	1440	1506	1781
AT1G64740.1	109	1461	1512	1652
AT2G38695.3	1	783	924	950
AT3G02620.2	66	1286	1382	1505
AT5G35380.1	1	2196	2265	2303
AT1G75900.1	359	1453	1519	1764
AT1G65510.2	78	371	464	605
AT2G03667.2	53	1846	1915	2158
AT1G13640.2	374	2242	2341	2492
AT2G37150.4	2571	4211	4289	4817
AT5G39340.1	98	565	673	1177
AT5G16540.2	235	1341	1422	1454
AT1G12430.1	244	3003	3057	3408
AT1G05670.1	227	2452	2557	3273
AT1G73090.1	48	968	1040	1206
AT5G45500.4	362	2677	2830	2855
AT5G07100.2	608	1258	1351	1576
AT1G13620.2	42	344	449	590
AT1G60270.2	430	1308	1689	1738
AT1G71820.2	364	2688	2814	2993
AT2G27930.4	312	881	944	1180
AT5G04267.1	1	132	222	270
AT5G52990.1	270	1088	1199	1467
AT2G39180.1	162	2492	2561	2619
AT5G04930.1	872	4348	4465	4659
AT1G44920.1	37	813	933	1138
AT3G18100.1	127	2670	2799	2839
AT1G22050.1	239	598	655	909
AT5G41780.3	212	1825	1915	2032
AT5G09640.1	60	1457	1532	1647
AT3G03720.1	303	2105	2168	2419
AT1G75410.1	387	1961	2009	2270
AT2G47485.1	196	621	672	1025
AT2G37510.2	103	606	717	738
AT2G42440.1	87	821	875	1008
AT3G15280.1	81	533	581	712
AT1G79630.7	1121	2425	2518	2711
AT5G27850.2	343	747	843	1058
AT5G46410.3	229	1590	1707	3058
AT2G16485.1	124	5445	5520	5770
AT1G19970.2	230	943	1027	1309
AT3G59210.5	271	1725	1824	2087
AT1G68100.1	226	1635	1725	1853
AT1G01440.1	529	2523	2586	2830
AT5G39790.3	150	992	1052	1319
AT2G40780.2	284	682	733	855
AT2G30740.14	177	1277	1349	1724
AT5G18640.2	475	1584	1737	1953
AT1G02020.1	280	2208	2274	2428
AT1G48360.6	804	2864	2939	3126
AT1G08550.1	300	1688	1748	2289
AT1G14570.2	204	1610	1712	1793
AT3G52190.1	352	1548	1659	1798
AT1G35340.7	464	1096	1225	1277
AT4G35040.3	401	1186	1324	1653
AT1G07780.8	458	1135	1186	1690
AT4G14960.2	177	1529	1640	1881
AT4G17770.2	513	3101	3179	3403
AT2G31090.1	192	419	761	892
AT3G16640.1	114	620	983	1012
AT3G15270.1	1068	1613	1670	1872
AT2G28570.1	299	535	592	1013
AT5G39670.1	92	706	835	889
AT1G19330.1	270	1013	1115	1414
AT3G07610.2	265	2553	2619	3398
AT4G30200.2	299	2443	2719	2763
AT1G05830.4	323	3574	3631	4094
AT2G43760.1	686	1282	1339	1478
AT4G14560.1	187	693	753	946
AT1G27600.1	367	1551	1662	1890
AT2G34170.3	790	2361	2442	2637
AT1G65295.1	195	542	677	1348
AT5G62270.1	147	1298	1379	2071
AT2G31340.1	113	1792	2005	2744
AT1G49300.1	164	784	850	1285
AT1G67820.2	30	1259	1310	1375
AT1G73250.1	120	1091	1163	1335
AT2G19920.3	1	2781	2916	3145
AT5G62630.1	198	2288	2369	2489
AT1G60560.1	101	2212	2287	2525
AT3G05650.1	253	2859	3012	3861
AT5G47500.1	48	1136	1202	1454
AT5G14750.3	124	633	720	837
AT3G53760.3	158	2311	2365	2697
AT1G03850.2	169	621	687	752
AT3G09550.3	546	2369	2432	2535
AT5G03780.2	110	1165	1309	1517
AT1G19700.1	292	1908	2031	2281
AT4G33710.1	54	554	623	765
AT5G11980.1	155	1864	1921	2021
AT1G01950.3	95	2842	2974	3058
AT3G15140.2	74	907	967	1175
AT2G21870.2	117	779	839	1097
AT5G40600.3	65	721	817	2380
AT2G37720.1	1	1449	1503	1541
AT5G20380.1	102	1655	1709	1942
AT3G29290.4	311	1933	1990	2358
AT2G01830.3	132	3305	3368	3654
AT5G35930.1	267	3389	3467	3594
AT1G17780.1	603	1172	1265	1458
AT3G57390.3	382	1065	1149	1476
AT2G18280.1	446	1630	1744	1900
AT3G04490.3	259	3744	3831	3914
AT1G48175.2	791	1294	1462	1568
AT1G67785.1	239	430	568	759
AT1G31460.1	755	1660	1717	1922
AT3G54890.4	182	823	1102	1200
AT1G09625.1	1	225	315	431
AT1G80530.1	113	1798	1849	2113
AT3G03560.1	158	1723	1819	1987
AT5G48090.2	772	2682	2736	2956
AT3G01710.2	103	1269	1437	1582
AT5G40190.1	196	747	813	1002
AT5G59290.4	502	1443	1578	1727
AT1G01950.1	158	2842	2974	3058
AT3G50530.1	497	2302	2368	2960
AT3G60350.2	297	3083	3206	3401
AT1G16410.1	181	1797	1872	2743
AT3G17120.1	813	1472	1613	1850
AT5G01320.1	63	1874	1937	2095
AT5G42920.2	129	2588	2687	2927
AT2G37650.1	79	2235	2355	2600
AT2G01350.3	45	1073	1136	1264
AT4G03020.2	219	1700	1754	2005
AT1G20010.1	352	1701	1785	2015
AT3G60100.3	159	1427	1475	1717
AT1G04985.2	1494	1901	2018	2122
AT3G09430.1	82	987	1086	1311
AT1G52415.1	14	364	421	566
AT3G04210.2	248	1843	1909	2244
AT1G15215.2	53	829	895	1110
AT1G01720.1	479	1348	1441	1653
AT1G59660.3	239	3211	3310	3415
AT2G35360.1	206	883	991	1146
AT4G30830.2	159	1250	1298	1489
AT2G33205.3	173	1177	1519	1673
AT1G24265.1	152	1198	1312	1417
AT3G24730.1	1	480	555	874
AT2G47360.1	173	1084	1222	1273
AT5G17980.1	427	3576	3651	3686
AT5G16780.1	308	2770	2866	3658
AT5G15300.1	16	1662	1713	1957
AT1G76750.1	68	544	601	682
AT5G03885.1	27	113	314	1204
AT5G41080.2	182	1258	1309	1408
AT3G57080.1	154	822	900	1427
AT2G44760.1	146	1648	1714	1734
AT2G04880.1	258	1721	1775	2028
AT3G61270.2	697	1836	1887	2133
AT5G63640.2	1029	2372	2438	2866
AT3G53610.1	406	1056	1224	1355
AT1G51690.4	2219	3760	3847	4235
AT2G44040.1	165	1208	1289	1499
AT2G17990.3	124	1170	1248	1401
AT4G28850.1	47	925	976	1181
AT2G17150.3	875	2848	2926	4292
AT5G01600.1	458	1225	1273	1421
AT2G18470.3	617	2518	2578	2741
AT1G69610.3	363	2141	2273	2360
AT5G05000.2	52	993	1053	1142
AT5G25970.2	420	1583	1634	2120
AT5G65650.1	176	733	832	1055
AT5G64390.3	97	2697	2808	2969
AT1G32380.2	1036	1914	2061	2205
AT2G47900.1	560	1780	1861	2033
AT4G23365.1	10	1218	1275	1330
AT1G14580.4	71	1081	1162	1373
AT5G03520.2	251	871	976	1135
AT3G48100.1	211	765	855	1450
AT3G08670.1	284	1987	2035	2507
AT1G64690.2	472	1293	1347	1580
AT5G08650.1	383	2428	2497	2638
AT3G01670.2	25	2565	2631	2776
AT3G18370.1	919	3366	3441	3794
AT2G46950.1	92	1810	1870	2189
AT3G17060.1	41	1075	1243	1356
AT3G49170.1	11	2563	2671	2690
AT5G40170.1	72	2450	2501	2770
AT1G05950.2	200	1885	2101	2415
AT3G02130.1	377	3832	3940	4233
AT5G26180.4	110	1813	2149	2581
AT4G02650.1	161	1996	2050	2241
AT2G33290.1	177	2132	2342	2479
AT3G46220.2	127	2565	2643	2677
AT5G55730.2	70	1344	1443	1521
AT5G46795.1	30	608	707	727
AT1G21630.4	374	4051	4111	4319
AT1G72870.1	148	1686	1761	2025
AT3G22160.1	260	838	1003	1207
AT4G35930.2	280	1059	1338	1655
AT1G36922.1	119	322	370	594
AT5G04700.1	51	2060	2144	2407
AT3G23160.1	436	2031	2079	2316
AT3G57410.6	196	2661	2754	3733
AT4G26400.1	255	1325	1445	1683
AT1G30000.2	337	2271	2454	2647
AT2G04790.5	165	569	629	1152
AT4G05320.7	86	547	595	923
AT1G08650.2	53	883	943	1130
AT3G52800.2	469	981	1086	1373
AT2G32700.7	268	2688	2736	3001
AT5G56360.1	113	2056	2161	2453
AT1G29050.1	147	1289	1340	1419
AT2G17970.2	516	1817	1865	1993
AT5G35375.1	61	294	345	537
AT5G22970.3	26	466	517	566
AT1G08930.1	305	1795	2002	2077
AT2G13620.1	99	2564	2657	2744
AT2G32540.1	144	2411	2525	2532
AT4G01810.2	400	3042	3147	3316
AT4G14350.2	480	2135	2231	2524
AT4G18180.1	324	1592	1700	1796
AT2G07340.1	122	508	556	806
AT4G30510.1	53	1153	1249	1355
AT5G50930.1	1	729	849	893
AT3G06040.2	553	1113	1191	1253
AT2G16770.2	335	1084	1255	1291
AT2G15000.2	105	398	446	849
AT5G04320.4	212	1624	1768	1826
AT5G55850.3	316	555	615	1005
AT1G19400.1	808	1719	1854	1919
AT4G02260.4	312	2918	2975	3239
AT3G55890.1	299	664	712	1237
AT1G70210.1	460	1479	1548	2506
AT5G04750.2	34	258	399	546
AT1G34540.1	1	1497	1599	1639
AT4G25610.1	270	2030	2204	2398
AT1G76020.3	83	619	700	875
AT3G17300.3	304	579	630	784
AT4G33960.1	111	314	389	615
AT1G56345.2	8	484	574	968
AT1G14670.1	94	1872	1944	2270
AT2G41505.1	1	321	426	804
AT2G26430.4	125	1018	1102	1594
AT5G59290.1	221	1249	1384	1623
AT5G45490.2	99	1163	1307	1355
AT4G30790.1	865	4311	4419	5298
AT3G47070.1	227	529	586	1142
AT5G03680.1	248	2023	2071	2310
AT5G12440.12	171	2123	2192	2524
AT4G18530.2	412	1341	1455	1932
AT2G36110.1	176	895	955	1089
AT5G59890.1	198	617	716	933
AT1G48840.1	343	2418	2574	2638
AT1G07985.1	283	717	771	942
AT2G46780.2	95	1105	1189	1567
AT2G30360.1	263	1570	1669	1867
AT1G13450.1	145	1365	1581	1633
AT1G33030.3	109	933	981	1308
AT1G20910.1	274	1470	1650	1736
AT1G77940.1	124	462	534	714
AT4G15740.1	34	1440	1524	1669
AT3G28910.1	312	1283	1358	1617
AT5G66640.3	774	1805	1862	2074
AT5G07700.2	242	1258	1312	1487
AT1G08820.5	755	1915	1966	2371
AT5G41140.1	400	3351	3486	3615
AT2G06510.2	71	1924	1987	2009
AT2G44840.1	226	906	954	1113
AT1G19180.1	448	1209	1275	1558
AT4G39930.1	83	433	505	795
AT2G31150.1	947	1876	1930	2049
AT5G46250.1	109	1377	1449	1654
AT5G14250.2	85	1155	1293	1664
AT5G60600.3	295	2448	2598	2816
AT5G11450.2	30	977	1139	1267
AT5G45110.2	515	2065	2368	2622
AT3G16270.3	300	2372	2420	2855
AT5G41860.1	1	579	699	768
AT2G42590.1	208	999	1068	1287
AT2G03410.1	310	1356	1410	2412
AT5G65900.1	168	2069	2123	2268
AT5G27850.1	103	666	762	1342
AT5G67540.2	388	1803	1923	2028
AT1G53900.2	18	1832	1973	2048
AT5G53150.2	226	2493	2577	2883
AT3G46670.1	171	1526	1595	1732
AT5G43440.1	50	1147	1258	1270
AT3G11570.1	215	1498	1564	1905
AT2G30740.2	882	1982	2054	2317
AT1G67280.2	300	1088	1136	1377
AT4G25770.2	180	1448	1496	1832
AT3G55990.1	236	1699	1822	2001
AT4G33465.1	50	346	403	456
AT4G10260.1	20	994	1078	1103
AT5G15620.1	1	1323	1377	1468
AT5G46250.3	78	1100	1196	1529
AT4G34840.2	108	809	902	1085
AT3G59850.2	35	1333	1453	1573
AT2G04170.2	93	1355	1409	1577
AT1G80270.4	152	1942	2026	2144
AT1G15460.3	140	2107	2209	2579
AT5G20840.1	772	3267	3324	3913
AT2G03730.2	396	1766	1952	2014
AT3G29390.1	63	1799	1859	2049
AT5G51200.2	212	5803	5866	6024
AT4G22720.2	103	1164	1227	1413
AT4G13350.2	283	2091	2175	2545
AT3G16760.2	201	1571	1706	1804
AT1G48570.1	59	1426	1501	3011
AT3G17850.1	285	4175	4271	4620
AT2G40070.2	202	1905	1977	2089
AT2G15860.1	217	1755	1812	2088
AT4G03540.1	106	600	657	854
AT2G03290.1	17	658	784	912
AT3G45630.1	108	3077	3143	3647
AT1G08125.2	203	1171	1222	1305
AT1G18970.1	247	909	987	1115
AT2G19690.1	110	553	826	928
AT1G04350.1	387	1469	1583	2066
AT5G66658.1	211	435	501	891
AT1G17090.1	739	1020	1101	1316
AT1G02400.1	165	1154	1253	1414
AT1G61610.1	114	2642	2717	2991
AT3G58150.1	64	648	708	782
AT5G60370.1	193	1434	1482	1735
AT3G14350.3	169	2238	2406	2596
AT3G02500.2	154	990	1131	1154
AT2G26690.1	78	1811	1892	2011
AT3G03520.2	118	1377	1764	1859
AT2G35710.3	78	425	518	996
AT1G63530.3	340	1908	1968	2077
AT5G22020.3	174	1361	1427	1541
AT1G05970.2	112	714	762	1142
AT1G32410.5	118	540	684	809
AT5G48485.1	216	524	626	813
AT4G00231.1	53	1480	1549	2023
AT2G40840.1	259	3126	3177	3409
AT3G53460.3	97	1125	1203	1569
AT5G43580.1	85	384	459	681
AT1G24190.2	224	4204	4315	4552
AT5G65140.3	304	1305	1380	1988
AT5G24490.1	90	1016	1076	1298
AT5G38280.2	375	2393	2444	2467
AT5G65560.2	55	2802	2886	3697
AT5G03320.2	597	1859	1910	2026
AT1G61780.1	147	443	545	692
AT3G26080.2	225	1016	1103	1194
AT5G20450.4	649	1461	1755	2161
AT2G20100.1	226	1314	1362	1680
AT4G21580.2	104	982	1030	1223
AT3G14075.2	245	2173	2269	2423
AT4G33840.1	59	1789	1864	1982
AT4G25750.1	123	1856	1958	2017
AT1G62910.1	113	2011	2188	2194
AT3G21295.1	469	2406	2493	2973
AT1G70030.1	220	702	807	890
AT1G52110.1	1	1848	1899	1928
AT2G29390.2	139	921	1092	1171
AT5G49900.3	297	3170	3230	3569
AT2G30650.1	70	1206	1290	1501
AT2G25880.4	1095	2000	2096	2225
AT5G60550.1	493	1716	1770	1950
AT5G45410.4	475	1503	1584	1666
AT5G18820.1	164	1891	2008	2337
AT5G49610.1	218	1297	1408	1471
AT4G23420.5	549	1346	1394	1746
AT2G45720.1	494	2155	2230	2317
AT4G34930.1	230	1405	1501	1641
AT1G73400.1	74	1780	1861	2249
AT1G05410.2	190	1524	1578	1657
AT1G10700.2	54	947	1037	1703
AT5G64650.1	249	731	923	1029
AT5G11640.2	482	1051	1111	1342
AT3G54790.2	266	2440	2491	2735
AT4G13630.1	326	2035	2086	2444
AT1G21700.1	189	2612	2678	2767
AT3G44960.2	185	1009	1072	1237
AT3G44480.1	258	3842	3947	4205
AT1G17090.3	299	580	661	840
AT3G26670.4	648	1973	2114	2225
AT5G24350.3	238	7368	7419	7517
AT1G80260.1	225	3212	3404	3446
AT2G26150.2	429	1301	1370	1876
AT1G54270.2	219	1442	1505	1623
AT4G38380.5	301	1953	2070	2243
AT3G61060.1	351	1223	1376	1469
AT5G53850.3	157	1413	1518	1869
AT1G01490.3	1089	1523	1595	1907
AT4G11900.9	171	2513	2582	2783
AT3G28430.1	369	2882	3008	3344
AT2G02170.3	671	1756	1825	1874
AT4G33330.4	158	1981	2062	2111
AT4G33200.1	190	4758	4821	5060
AT3G50520.1	105	797	866	1053
AT5G02230.2	944	1786	1855	1933
AT5G27520.1	175	1140	1227	1456
AT5G23480.5	41	1390	1471	1968
AT2G25409.1	23	511	613	634
AT1G17140.2	258	1292	1382	1459
AT4G17640.1	294	1142	1409	1490
AT3G11960.3	118	4257	4413	4714
AT3G03790.3	495	3794	3863	3932
AT2G20930.1	182	604	694	944
AT1G08230.4	1924	2922	2988	2993
AT4G19540.1	229	1170	1272	1642
AT1G80170.2	97	1083	1161	1752
AT4G03115.6	188	943	1024	1871
AT2G21385.4	99	959	1022	1328
AT1G31140.2	91	738	789	850
AT1G21170.2	1	3300	3417	3532
AT2G12462.1	29	778	826	927
AT4G38380.2	314	1996	2113	2354
AT1G32225.1	3	176	239	512
AT2G23148.1	24	455	521	548
AT2G40400.2	107	2314	2482	2688
AT2G42030.1	655	1932	1992	2137
AT5G50740.2	231	719	905	2041
AT1G78790.1	149	463	541	1020
AT2G16990.2	390	1760	1856	1953
AT5G66030.1	331	2697	2793	2937
AT4G23020.2	97	1455	1560	1613
AT5G55050.1	120	1250	1301	1898
AT1G56050.1	108	1373	1448	1533
AT3G51895.1	118	2094	2151	2310
AT1G69770.1	169	2688	2742	3066
AT1G27110.1	213	1664	1784	1862
AT1G01240.2	382	1377	1476	1686
AT5G45890.1	62	1102	1183	1306
AT3G15440.1	153	584	638	712
AT4G10480.1	93	731	860	944
AT2G02020.2	17	1591	1639	1645
AT5G02580.3	262	516	636	849
AT1G03720.2	1	801	900	901
AT1G05710.7	1223	1738	1792	1991
AT3G42950.1	298	1752	1878	2605
AT1G32470.1	154	654	723	829
AT3G27430.2	178	999	1140	1394
AT3G48930.1	93	575	641	821
AT2G38220.1	120	1334	1382	1728
AT1G09310.1	200	739	799	989
AT3G13080.2	16	4485	4557	4718
AT2G47350.2	511	1635	1698	2179
AT1G35460.2	433	1122	1188	1805
AT5G24275.1	21	2444	2507	2895
AT5G16920.1	85	855	996	1129
AT5G65000.1	143	1120	1174	1314
AT4G26140.8	104	1807	1885	2701
AT2G23980.9	177	2420	2507	2592
AT1G50410.1	217	3162	3294	3449
AT5G04510.2	393	1619	1670	2210
AT3G45620.2	37	1584	1668	1747
AT2G35290.1	179	544	601	980
AT1G72770.3	586	2121	2172	2463
AT2G30160.1	218	1213	1270	1497
AT5G14260.3	236	1780	1900	2185
AT1G31860.1	78	923	1022	1113
AT1G68180.1	96	803	881	1275
AT1G29550.1	90	812	863	1044
AT3G14570.2	75	5927	5978	6038
AT4G19460.1	164	1714	1783	1875
AT3G44716.2	185	589	682	812
AT1G63530.4	107	1675	1735	1844
AT4G26270.1	411	1880	1949	2196
AT4G39010.1	165	1658	1760	1920
AT3G22125.1	553	2484	2673	2933
AT3G06550.2	354	2060	2162	2404
AT3G24350.2	126	1211	1337	1511
AT5G38120.2	181	1620	1677	2025
AT1G29195.1	238	819	891	1078
AT4G23100.2	190	1623	1707	2153
AT5G50330.1	123	1562	1616	1834
AT5G20180.1	89	400	529	676
AT1G65790.1	151	2682	2742	2825
AT4G29730.1	80	1543	1636	1871
AT1G49980.4	105	2102	2201	3078
AT5G53770.1	78	1670	1781	1903
AT5G02840.3	147	998	1115	1454
AT1G07790.1	112	558	642	853
AT1G76690.1	355	1479	1551	1607
AT4G27310.1	317	988	1084	1427
AT2G47330.1	205	2487	2553	2673
AT3G01630.1	32	1687	1738	1875
AT5G53850.1	91	1299	1404	1755
AT5G66600.8	530	2032	2179	2661
AT1G26680.4	90	3068	3146	3335
AT1G49860.1	185	949	1018	1188
AT3G61950.5	251	901	1369	1655
AT4G28470.1	226	2901	3078	3252
AT3G01830.2	91	504	552	620
AT3G20810.4	155	1255	1348	1799
AT3G02590.2	117	704	752	833
AT5G66090.1	152	784	979	1001
AT3G45010.1	185	1717	1777	1861
AT4G35850.1	114	1448	1529	1734
AT2G15630.1	69	1952	2015	2116
AT3G27080.1	179	787	838	1052
AT3G25690.6	1208	4222	4279	4364
AT1G44810.1	182	1072	1174	1382
AT5G53020.4	1123	3285	3339	3451
AT3G49680.2	120	1355	1424	1575
AT4G27670.1	77	760	841	983
AT4G12990.7	387	599	851	861
AT3G56830.3	247	813	915	1164
AT1G23060.2	291	1211	1298	1415
AT4G32295.2	367	891	951	1366
AT4G38950.1	805	3315	3444	3526
AT5G65495.1	87	371	458	649
AT5G45550.1	178	825	879	1082
AT5G49290.5	288	3005	3212	3267
AT3G09600.2	221	1069	1150	1613
AT1G75780.1	219	1562	1751	1802
AT3G49490.1	83	2944	3007	3132
AT1G29950.2	1105	1860	2007	2165
AT1G50830.1	165	2471	2591	2759
AT2G31510.2	402	1901	1973	2831
AT4G00440.4	1198	3696	3813	4054
AT1G16240.2	191	889	991	1065
AT1G63800.2	310	822	873	1098
AT5G66840.1	89	1744	1819	1885
AT5G25630.3	522	2093	2141	2410
AT4G38225.3	33	1130	1190	1249
AT2G18380.1	110	736	784	1048
AT1G16750.2	182	1393	1579	2000
AT1G55540.2	126	5585	5660	5736
AT1G77850.1	332	2089	2299	2315
AT2G23100.1	126	2261	2330	2705
AT5G18420.3	42	1361	1457	1477
AT1G06890.4	268	1326	1380	1588
AT2G28320.1	541	2754	2808	2974
AT3G54660.1	112	1809	1878	2332
AT4G22160.1	151	579	654	803
AT4G11660.1	653	1786	1933	2267
AT5G44800.1	839	7510	7681	7892
AT5G09860.1	238	2037	2106	2293
AT4G33770.1	401	1576	1660	1792
AT4G25350.1	182	2419	2587	2836
AT5G39800.1	128	412	517	677
AT2G25900.1	395	1342	1450	1834
AT4G38240.3	93	1394	1568	1740
AT5G15650.1	64	1146	1197	2355
AT5G22940.2	260	1756	1816	2043
AT5G06230.1	105	1346	1427	1710
AT4G03260.2	691	2724	2772	2953
AT5G42620.2	353	3022	3124	3219
AT2G22260.8	151	924	972	1685
AT2G04790.6	165	569	629	1060
AT2G31650.1	251	3439	3487	3615
AT1G19910.1	317	814	1012	1086
AT1G16010.3	314	1642	1714	1731
AT3G01230.1	95	475	547	781
AT5G41610.3	158	2590	2650	2774
AT3G58670.1	298	1026	1230	1334
AT1G48600.1	66	1493	1652	1770
AT1G16570.1	53	1450	1534	1636
AT1G24706.7	335	5752	5815	6106
AT4G05430.3	255	761	821	1023
AT5G45410.3	51	1079	1160	1242
AT5G64460.6	32	880	1015	1040
AT3G15790.3	223	987	1053	1304
AT1G19396.1	96	242	365	470
AT5G48090.3	731	2641	2695	2915
AT2G40020.3	158	880	1000	1366
AT2G31955.5	153	1325	1430	1806
AT5G47900.6	222	1244	1310	1416
AT2G01060.1	326	1186	1234	1434
AT2G42590.2	193	981	1050	1244
AT3G45100.1	101	1444	1525	1827
AT2G23780.2	206	889	1189	1874
AT2G36480.1	275	3166	3247	3413
AT4G26140.2	162	2072	2141	2699
AT2G41170.3	450	1349	1424	1890
AT4G27130.1	271	612	738	960
AT3G01200.1	15	1148	1280	1506
AT5G41180.1	286	2280	2415	2479
AT1G60810.2	173	1444	1495	1608
AT1G14750.4	1	1230	1329	1365
AT3G05860.2	53	676	925	926
AT1G64880.1	103	1650	1698	2113
AT5G67530.1	187	1974	2052	2242
AT4G16162.3	2	466	688	1107
AT1G80245.6	413	712	838	1037
AT3G60540.1	111	356	404	624
AT5G51190.1	65	730	862	965
AT4G36850.3	70	1002	1086	1582
AT5G60335.1	138	638	821	954
AT3G24650.1	542	2704	2824	3109
AT4G16640.1	363	1457	1505	1706
AT1G48040.1	194	1345	1441	1825
AT2G17390.1	162	1196	1295	1517
AT1G77530.1	134	1279	1336	1496
AT5G60260.1	1	357	498	539
AT1G14130.1	312	1238	1541	1555
AT4G05320.5	86	1003	1051	1204
AT3G55830.1	156	1160	1253	1470
AT4G24250.2	67	1278	1365	1875
AT3G51430.2	97	1206	1302	1309
AT3G54140.1	303	2015	2063	2297
AT2G44195.1	84	551	608	804
AT3G08580.1	51	1196	1265	1460
AT4G18140.4	161	1486	1543	2510
AT4G39150.2	100	1137	1251	1303
AT1G48400.1	113	1654	1750	1822
AT1G17350.3	342	1025	1076	1218
AT1G52030.3	156	1868	1940	2378
AT5G22770.6	166	3204	3297	3846
AT5G14020.5	262	1467	1527	1776
AT4G02620.1	88	474	525	645
AT4G30410.1	217	759	819	1084
AT5G44510.3	1	3489	3627	3665
AT1G43160.1	185	763	841	1045
AT2G03590.1	428	1600	1747	1865
AT1G31180.2	56	1315	1387	1697
AT1G07380.2	236	2578	2635	2773
AT1G26640.1	137	1135	1264	1372
AT2G33255.1	18	755	947	1020
AT3G12930.1	132	848	929	1188
AT1G74630.2	12	1988	2036	2092
AT1G79480.1	338	1531	1582	1839
AT1G51620.2	89	1099	1234	1387
AT4G30100.2	1	3936	4053	4662
AT1G77000.4	403	1179	1338	1787
AT5G08120.1	258	1238	1316	1538
AT1G24610.1	115	1545	1605	1800
AT4G32330.2	207	1517	1574	1935
AT5G24920.1	131	526	607	763
AT1G77250.1	202	1770	1848	2038
AT5G14030.1	113	700	787	1615
AT5G14310.1	430	1770	1881	1981
AT5G42020.1	214	2220	2268	2575
AT5G66670.2	190	1416	1515	1632
AT5G18410.1	124	3975	4053	4133
AT5G16730.1	367	2928	2976	3138
AT2G22190.1	177	1241	1298	1522
AT2G32250.3	303	2726	2774	3122
AT5G06510.7	53	577	733	972
AT3G07720.1	205	1194	1245	1431
AT2G43690.2	197	2083	2149	2334
AT3G01630.2	98	1807	1858	1995
AT5G46840.2	404	1498	1606	1656
AT5G36800.1	68	619	703	845
AT1G58520.5	788	2674	2734	3234
AT1G15750.1	395	3790	3838	4059
AT3G52920.2	315	848	914	1209
AT5G25570.3	78	473	572	710
AT1G64380.1	206	1213	1294	1624
AT3G02290.5	645	1358	1409	1909
AT4G32080.3	10	390	513	592
AT1G11572.1	114	383	443	619
AT1G11655.1	102	443	548	633
AT2G28210.2	105	578	635	2813
AT3G26550.1	63	2108	2162	2273
AT4G13410.3	842	1972	2053	2175
AT1G80940.1	375	1016	1211	1362
AT1G15320.1	315	1238	1319	1450
AT5G27090.1	106	669	954	958
AT5G47900.5	175	1062	1167	1422
AT4G21585.5	127	915	987	1567
AT4G36080.1	412	11916	11991	12133
AT5G26780.1	163	1716	1764	2131
AT1G77420.1	143	1291	1357	1568
AT4G10590.2	215	2947	3025	3460
AT1G20470.1	66	506	569	610
AT4G13720.1	32	652	790	924
AT4G25570.2	160	1002	1125	1228
AT1G23080.4	245	2092	2173	2671
AT5G46140.1	426	1295	1394	1409
AT1G45230.2	81	740	968	1075
AT4G38960.4	886	1344	1488	1711
AT4G37800.1	74	955	1057	1288
AT3G51560.1	1	3762	3855	3883
AT5G49700.1	441	1271	1331	1642
AT3G04920.1	153	554	635	938
AT2G29910.3	278	1285	1408	1961
AT3G49290.1	589	1527	1626	1748
AT3G27100.2	322	645	711	832
AT1G22910.4	614	1210	1309	1812
AT4G24380.2	142	657	933	1064
